Id,MSSubClass,MSZoning,LotFrontage,LotArea,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscVal,MoSold,YrSold,SaleCondition,SalePrice,house_age,garage_age,renevated_age,Street_Pave,LotShape_Reg,LotShape_IR1,LotShape_IR2,LandContour_Lvl,LandContour_HLS,LandContour_Bnk,Utilities_AllPub,LandSlope_Gtl,LandSlope_Mod,Condition2_Norm,RoofStyle_Hip,RoofStyle_Gable,RoofMatl_CompShg,ExterQual_Ex,ExterQual_TA,ExterQual_Gd,ExterCond_TA,ExterCond_Gd,ExterCond_rare,Heating_GasA,Heating_rare,CentralAir_Y,KitchenQual_Gd,KitchenQual_TA,KitchenQual_Ex,PavedDrive_Y,PavedDrive_P,SaleType_New,SaleType_WD,SaleType_COD
286,3.000908328501574,4,-0.0,9.529433417763972,1,18,2,3,6,4.691017774856353,5,2006,2007,3,3,0,0,4,0,0,0,0,0,0,0,42.00222097489135,625,4,0,5.034169641294371,625,0,7.274448370559055,0,0,2,1,2,1,1.9266282806280208,4,0,1,0,0,0,2,198.41594370446313,0,0,0,54,0,0,0,0,1,0,4.365114541453666,2007,4,7.839528791360469,1,2007,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0
1188,2.1912987626715945,3,-0.0,10.94383037075597,2,22,2,4,4,5.216462532231845,5,1994,1995,4,4,0,0,4,0,0,0,0,1456,0,0,21.683154376122147,1624,4,0,5.583313017539242,0,0,7.5467506730098055,1,0,2,0,2,1,1.9266282806280208,4,1,0,0,0,0,3,266.0653689331324,0,0,0,114,192,0,0,0,0,0,4.96044842355471,2006,3,8.020519939614896,12,2006,11,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0
72,2.1912987626715945,3,-0.0,10.287515211728834,2,9,2,4,4,2.976538372217317,6,1982,2006,5,7,0,0,2,0,0,0,0,565,0,0,28.128799276654963,845,2,0,5.212085506076773,0,0,6.867946149665677,1,0,1,0,2,1,1.7177156930399196,4,0,1,0,0,0,2,145.20043925220284,0,0,0,0,0,0,0,0,1,0,4.365114541453666,2007,3,7.743211589320431,25,2007,1,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
562,2.1912987626715945,3,-0.0,10.651954323293118,1,9,2,4,4,3.575683699627382,5,1974,1975,5,5,0,0,2,0,0,0,0,1071,0,123,23.405389283032,1389,3,0,5.496230518673611,0,0,7.384086679442627,1,0,1,0,2,1,2.1056558032976715,4,1,0,0,0,0,2,164.0141863386533,0,0,240,38,0,0,0,0,1,0,3.102416055066029,2006,3,7.852083986042591,32,2006,31,1,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
180,2.3766582159439187,1,-0.0,10.438431993857924,1,5,2,4,4,3.575683699627382,6,1923,2006,2,2,0,0,2,0,0,0,0,0,0,0,52.090640889366945,968,2,0,5.290888444595545,0,0,7.008908954078557,0,0,1,0,2,1,1.9266282806280208,4,0,1,0,0,0,2,183.58894020794867,0,0,0,0,184,0,0,0,1,0,4.96044842355471,2007,3,7.63765083997553,84,2007,1,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0
916,3.000908328501574,1,-0.0,8.566199302161928,1,1,2,1,6,2.976538372217317,5,1970,1970,9,9,0,0,2,0,0,0,0,0,0,0,39.28432328852318,546,1,0,4.953077879110316,546,0,7.134042969018971,0,0,1,1,3,1,2.1056558032976715,4,0,1,0,0,0,1,120.33482442343586,0,0,0,0,0,0,0,0,1,0,0.9064889818907199,2007,3,7.51768388665585,37,2007,37,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
1369,2.9088588466912677,1,0.12526717090386522,9.584274300323832,1,15,2,3,4,4.145378141870959,5,2003,2004,10,10,0,0,4,0,0,0,0,685,0,0,21.348605105057768,848,4,0,5.214151317877239,0,0,6.871620688496519,1,0,1,0,1,1,1.7177156930399196,4,0,1,0,0,0,2,164.65379278874116,0,0,140,0,0,0,0,0,1,0,4.365114541453666,2009,3,7.785945749682444,6,2009,5,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0
494,2.1912987626715945,3,-0.0,10.34386522641831,1,8,2,4,4,3.575683699627382,6,1960,1960,8,2,0,0,2,0,0,0,0,374,0,532,32.05275431961734,1269,2,0,5.4453985935360505,0,0,7.290130130488162,0,0,1,1,3,1,2.1056558032976715,4,1,0,0,0,0,1,127.84165049337814,0,0,0,0,0,0,0,0,1,0,4.365114541453666,2008,3,7.815381261377261,48,2008,48,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
117,2.1912987626715945,3,0.12526717090386522,10.85003597971812,1,6,2,4,4,3.575683699627382,5,1962,1962,2,2,0,0,2,0,0,0,0,170,0,670,26.6687904574143,1092,2,0,5.3600813411694626,0,0,7.134042969018971,0,1,1,0,3,1,2.1056558032976715,4,1,0,0,0,0,1,121.02163914432202,0,0,0,20,144,0,0,0,1,0,6.096992535901041,2009,3,7.77175509989141,47,2009,47,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
294,2.6619275300046503,3,0.12526717090386522,11.333818386296478,2,12,4,4,6,4.691017774856353,7,1977,1994,7,7,0,0,2,0,0,0,0,795,0,0,0.0,795,1,0,5.527171931940544,795,0,7.892557584576173,1,0,2,1,3,1,2.5284593244581255,4,1,0,0,0,0,2,201.77731250963882,0,0,0,250,0,0,0,0,1,0,2.4230922351815942,2006,3,7.9786945379286855,29,2006,12,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
77,2.1912987626715945,3,0.12526717090386522,10.431434092786295,1,8,2,4,4,2.976538372217317,7,1956,1956,10,10,0,0,2,0,0,0,0,228,0,0,45.1633983364072,952,4,0,5.281268854372039,0,0,6.991613587879158,0,0,1,0,2,1,1.7177156930399196,4,0,1,0,0,0,1,119.30290507732684,0,0,0,0,0,0,0,0,1,0,3.102416055066029,2008,3,7.762233172501368,52,2008,52,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
49,3.0531630019714537,1,-0.0,9.590392566527825,1,5,2,0,6,2.976538372217317,5,1920,2008,3,3,0,0,1,0,0,0,0,0,0,0,45.53064081647452,736,3,0,5.131133402829368,716,0,7.430232171841552,0,0,2,0,2,3,2.402305914380073,4,0,1,1,1,1,0,0.0,1,1,0,0,102,0,0,0,1,0,4.365114541453666,2009,4,7.687819076549324,89,2008,1,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0
862,3.0531630019714537,3,-0.0,10.851069373376625,1,6,2,0,4,3.575683699627382,4,1965,1965,7,5,0,0,4,0,0,0,0,841,0,0,23.58878739237204,1039,4,0,5.3316006396429,0,0,7.082380222850951,1,0,1,1,3,1,2.1056558032976715,4,0,1,0,0,0,2,191.0357046863262,0,0,0,0,0,0,0,0,1,0,3.102416055066029,2010,3,7.749404156640959,45,2010,45,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
776,2.9088588466912677,1,-0.0,9.603121705247796,3,9,2,3,4,4.145378141870959,5,1998,1998,10,10,0,0,4,0,0,0,0,866,0,0,30.9257827982525,1204,4,0,5.415650661849913,0,0,7.235479045358883,1,0,2,0,2,1,1.9266282806280208,4,0,1,0,0,0,2,162.09189483663235,0,0,0,247,0,0,0,0,1,0,4.365114541453666,2009,3,7.832964367634792,11,2009,11,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
773,2.7688876429053644,3,-0.0,10.325115378240183,1,3,2,4,3,4.145378141870959,5,1976,1976,7,7,0,0,2,0,0,0,0,422,0,127,36.84974168475765,1029,2,0,5.373002200745439,0,0,7.157553359438593,1,0,1,0,3,1,2.1056558032976715,4,1,0,0,0,0,2,241.4791565063867,0,0,144,0,0,0,0,0,0,0,2.4230922351815942,2010,0,7.665481819878578,34,2010,34,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
1206,2.1912987626715945,3,-0.0,11.163889883460527,4,11,2,4,4,4.691017774856353,7,1990,1991,5,5,0,0,2,0,0,0,0,485,0,177,64.42413782998945,2158,3,0,5.748401029277752,0,0,7.861206403275427,0,0,2,0,3,1,2.262532270964686,4,1,0,0,0,0,3,249.92985813878926,0,0,84,70,0,0,0,0,1,0,4.365114541453666,2009,3,8.034703737398594,19,2009,18,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0
1006,2.7688876429053644,3,-0.0,10.417329608202884,1,15,2,4,3,3.575683699627382,8,1977,1977,5,5,0,0,2,0,0,0,0,595,0,0,33.22481852152165,985,2,0,5.300923103106458,0,0,7.026976833577732,0,0,2,0,3,1,2.1056558032976715,4,0,1,0,0,0,1,134.5787903105695,0,0,210,0,0,0,0,0,1,0,7.176056641871176,2008,3,7.802023425812919,31,2008,31,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0
333,2.1912987626715945,3,-0.0,10.73497000284585,1,21,2,4,4,5.216462532231845,5,2003,2004,10,10,0,0,4,0,0,0,0,1124,1,479,66.62484802463275,3206,4,0,5.58501487198029,0,0,7.549951336531213,1,0,2,0,3,1,2.262532270964686,4,1,0,0,0,0,3,300.74606124766837,0,0,0,0,0,0,0,0,1,0,6.642849564657093,2009,3,8.051302584672497,6,2009,5,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0
577,2.590721978337994,3,-0.0,10.03969629886915,1,7,2,4,1,4.691017774856353,7,1928,1950,2,2,0,0,1,0,0,0,0,0,0,0,49.18211319801191,861,3,0,5.233723596393825,600,0,7.4479946295391875,0,1,2,0,3,1,2.1056558032976715,4,1,0,0,0,0,1,95.66487564479634,0,0,0,50,0,0,0,0,1,0,5.536868912037229,2009,3,7.78872016436817,81,2009,59,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
623,2.1912987626715945,3,-0.0,10.19148517478647,1,6,2,4,4,3.575683699627382,6,1977,1977,7,7,0,0,2,0,0,0,0,560,0,0,34.47796356760876,980,2,0,5.297991247628966,0,0,7.02169511248426,0,0,1,0,3,1,2.1056558032976715,4,0,1,0,0,0,2,184.8348505375304,0,0,192,0,0,0,0,0,1,0,4.96044842355471,2009,3,7.760000934281411,32,2009,32,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
565,2.6619275300046503,3,0.12526717090386522,11.035674551899957,4,22,2,4,6,4.691017774856353,5,1992,2000,5,5,0,0,4,0,0,0,0,728,0,0,32.22922738669211,1095,4,0,5.3974456204406485,1129,0,7.907207123496159,1,0,2,1,4,1,2.5284593244581255,4,1,0,0,0,0,2,217.19799703729868,0,0,0,40,0,0,0,0,1,0,4.96044842355471,2006,3,8.02918362466791,14,2006,6,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0
1013,2.72005070250789,3,-0.0,10.727079254086808,1,16,2,4,6,4.145378141870959,7,1923,1996,2,2,0,0,4,0,0,0,0,0,0,0,41.230643159342506,602,2,0,5.248756394961094,602,0,7.465460781995987,0,0,1,1,3,1,2.262532270964686,4,2,0,0,0,0,1,82.40481040341002,0,0,96,0,112,0,53,0,1,0,5.536868912037229,2007,3,7.840251008815148,84,2007,11,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0
1424,2.7688876429053644,3,0.12526717090386522,11.55993581218745,4,3,2,4,3,4.145378141870959,7,1966,1966,7,7,0,0,2,0,0,0,0,0,0,0,44.32517234447657,697,2,0,5.566329335347095,626,0,7.8635786589780565,0,0,2,0,4,1,2.402305914380073,4,1,0,0,0,0,2,168.47950502090484,0,0,586,236,0,0,0,738,0,0,5.536868912037229,2006,1,8.038989410568714,40,2006,40,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0
410,2.6619275300046503,4,-0.0,10.75296080949048,1,18,2,4,6,5.216462532231845,5,2007,2008,10,10,0,0,4,0,0,0,0,789,0,0,26.290598665432597,1034,4,0,5.337638711876561,1028,0,7.803605310936916,1,0,2,1,3,1,2.402305914380073,4,1,0,0,0,0,3,288.45199169728835,0,0,0,102,0,0,0,0,1,0,3.102416055066029,2008,4,8.119050703924893,1,2008,0,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0
637,2.3766582159439187,1,-0.0,10.003424900142056,1,4,2,4,4,1.6529924794854611,3,1936,1950,0,0,0,0,1,0,0,0,0,0,0,0,27.304464329521306,264,1,0,5.1801130820532935,0,0,6.8112167943779625,0,0,1,0,1,1,1.7177156930399196,0,1,0,1,1,1,0,0.0,1,1,0,0,0,0,0,0,1,0,0.9064889818907199,2009,3,7.422784868469851,73,2008,59,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1452,2.1912987626715945,3,-0.0,10.548928236131724,1,18,2,4,4,5.216462532231845,5,2008,2009,9,9,0,0,4,0,0,0,0,0,0,0,66.01586696617946,1573,4,0,5.567385441372035,0,0,7.516836459059347,0,0,2,0,3,1,2.262532270964686,4,1,0,0,0,0,3,289.5745876588743,0,0,0,36,0,0,0,0,1,0,3.7473834983925416,2009,4,8.055419486483668,1,2009,0,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0
1438,2.1912987626715945,3,-0.0,10.942004926957505,3,21,2,4,4,5.216462532231845,5,2008,2008,10,10,0,0,4,0,0,0,0,1336,0,0,41.026813509370086,1932,4,0,5.678808413833066,0,0,7.72765913941996,1,0,2,0,2,1,2.262532270964686,4,1,0,0,0,0,3,270.9185041938647,0,0,0,66,0,304,0,0,1,0,7.176056641871176,2008,4,8.174925324039675,0,2008,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0
1230,2.7688876429053644,3,-0.0,10.340369256664152,1,8,2,4,3,3.575683699627382,5,1960,1960,8,5,0,0,2,0,0,0,0,666,0,0,34.024134763089165,1075,3,0,5.541790798437876,0,0,7.468919322385936,0,0,2,0,4,1,2.262532270964686,0,0,1,0,0,0,1,159.5206127510909,0,0,0,0,0,0,0,0,0,0,5.536868912037229,2008,3,7.735324427035753,48,2008,48,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
289,2.1912987626715945,3,0.12526717090386522,10.62637481755788,1,6,2,4,4,3.575683699627382,5,1967,1967,3,3,0,0,2,0,0,0,0,450,0,0,34.965955762484654,882,2,0,5.248756394961094,0,0,6.933339814388977,0,0,1,0,3,1,1.9266282806280208,4,0,1,0,0,0,1,118.26892624436718,0,0,0,0,0,0,0,0,0,0,1.6980311576773022,2010,3,7.719035964291621,43,2010,43,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0
995,2.1912987626715945,3,-0.0,10.943293726174993,3,21,2,4,4,6.217642664357858,5,2006,2007,9,9,0,0,4,0,0,0,0,1172,0,0,38.63651155305295,1700,4,0,5.614398479424481,0,0,7.6053456830183395,1,0,2,0,3,1,2.262532270964686,4,1,0,0,0,0,3,274.33214274370494,0,0,216,48,0,0,0,0,1,0,4.96044842355471,2009,3,8.116555816248436,3,2009,2,1,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0
631,2.72005070250789,1,-0.0,10.510924816242039,2,5,0,4,6,3.575683699627382,6,1880,1991,10,10,0,0,1,0,0,0,0,0,0,0,42.36593690929936,636,2,0,5.358509425291575,661,0,7.624568067778182,0,0,1,0,3,1,2.402305914380073,4,0,1,0,0,0,1,104.27195617018407,0,0,0,0,293,0,0,0,0,0,4.365114541453666,2006,0,7.725636127630623,126,2006,15,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
525,2.6619275300046503,3,-0.0,10.869539061694788,1,22,2,4,6,4.691017774856353,5,1996,1997,10,10,0,0,4,0,0,0,0,719,0,0,43.14814039014641,1379,4,0,5.4938033743597225,1015,0,7.953018430189003,1,0,2,1,3,1,2.402305914380073,4,1,0,0,0,0,3,287.89031418875425,0,0,239,60,0,0,0,0,1,0,5.536868912037229,2007,3,8.09147275405739,11,2007,10,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0
158,2.6619275300046503,3,-0.0,10.893786289492901,2,19,2,4,6,5.216462532231845,5,2009,2010,10,10,0,0,4,0,0,0,0,0,0,0,46.673167951703036,774,4,0,5.1607432759687795,1194,0,7.746902649733781,0,0,2,1,4,1,2.402305914380073,4,1,0,0,0,0,3,243.81713039826585,0,0,0,75,0,0,0,0,1,0,3.7473834983925416,2010,4,8.031316920651559,1,2010,0,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0
338,2.1912987626715945,3,-0.0,10.53063866556301,1,15,2,4,4,4.691017774856353,5,2002,2003,10,10,0,0,4,0,0,0,0,810,0,0,45.22482739204083,1536,4,0,5.552399005801575,0,0,7.488756685574468,1,0,2,0,3,1,2.262532270964686,4,0,1,0,0,0,2,199.6397720242384,0,0,192,74,0,0,0,0,1,0,7.697928426262871,2008,3,7.942413889982938,6,2008,5,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0
1381,2.3766582159439187,3,-0.0,10.389800721914908,1,3,2,4,4,2.339942901158811,3,1914,1950,6,6,0,0,1,0,0,0,0,203,0,0,43.180403627480295,864,2,0,5.225037493349927,0,0,6.891002721691467,1,0,1,0,2,1,1.9266282806280208,4,0,1,0,0,0,1,89.82726943206423,0,0,0,0,96,0,0,0,1,0,4.365114541453666,2010,3,7.411914406398275,96,2010,60,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
497,2.1912987626715945,3,0.12526717090386522,10.968398541322754,1,22,2,4,4,5.216462532231845,5,1992,1993,8,8,0,0,4,0,0,0,0,1231,0,0,73.61696918021211,3200,4,0,5.953494961995196,0,0,8.263484571847158,1,0,3,0,4,1,2.643499200247638,4,1,0,0,0,0,2,203.90962940308097,0,0,264,75,291,0,0,0,1,0,3.7473834983925416,2007,3,8.206685192375597,15,2007,14,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0
47,2.590721978337994,3,-0.0,10.982034904799344,4,9,2,4,1,4.691017774856353,5,2003,2003,10,10,0,0,4,0,0,0,0,1351,0,0,15.001392870297664,1434,4,0,5.545840328598938,631,0,7.8386410745647295,1,0,1,1,1,1,2.1056558032976715,4,1,0,0,0,0,2,240.8938453934392,0,0,168,43,0,0,198,0,1,0,5.536868912037229,2009,0,7.986313584988184,6,2009,6,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0
748,2.72005070250789,1,-0.0,10.859650958798769,2,5,2,4,6,4.691017774856353,7,1880,2003,6,6,0,0,3,0,0,0,0,0,0,0,58.794895692833634,1240,2,0,5.467610369631727,1320,0,8.053384908397934,0,0,1,1,4,1,2.402305914380073,4,1,0,0,0,0,4,296.28920621126343,0,0,181,0,386,0,0,0,1,0,3.7473834983925416,2009,3,8.026288941108822,129,2009,6,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
136,2.1912987626715945,3,-0.0,10.702747638423501,1,12,2,4,4,4.691017774856353,6,1970,1970,7,7,0,0,4,0,0,0,0,0,0,0,60.255754883734646,1304,3,0,5.602715405986308,0,0,7.5832904725219725,0,0,2,0,3,1,2.262532270964686,4,1,0,0,0,0,2,199.02807536751703,0,0,98,0,0,0,0,0,0,0,3.7473834983925416,2008,3,7.861283619147036,38,2008,38,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
754,2.6619275300046503,3,-0.0,10.682136425355361,1,21,2,4,6,5.216462532231845,5,2005,2005,10,10,0,0,4,0,0,0,0,0,0,0,53.69856302268022,1030,3,0,5.331048307449604,1060,0,7.813593485261689,0,0,2,1,3,1,2.402305914380073,4,1,0,0,0,0,3,300.189795216003,0,0,192,52,0,0,0,0,1,0,2.4230922351815942,2006,3,8.039724064527837,1,2006,1,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0
463,2.1912987626715945,3,-0.0,10.400847217493789,1,6,2,4,4,3.575683699627382,5,1965,1965,3,3,0,0,2,0,0,0,0,553,0,311,0.0,864,3,0,5.225037493349927,0,0,6.891002721691467,0,0,1,0,3,1,1.9266282806280208,4,1,0,0,0,0,1,145.20043925220284,0,0,0,0,236,0,0,0,0,0,7.697928426262871,2009,3,7.439466421598341,44,2009,44,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
954,2.6619275300046503,3,0.12526717090386522,10.786447446694693,1,9,2,4,6,3.575683699627382,4,1969,1969,5,5,0,0,2,0,0,0,0,562,0,193,8.418420646836676,784,4,0,5.398419642602725,800,0,7.746902649733781,0,1,2,1,4,1,2.262532270964686,2,1,0,0,0,0,2,199.02807536751703,0,0,305,189,0,0,0,0,0,400,6.096992535901041,2008,3,7.856712603573411,39,2008,39,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
863,2.1912987626715945,3,-0.0,10.606357448338201,2,11,2,4,4,4.145378141870959,5,1984,1985,5,7,0,0,4,0,0,0,0,338,0,0,44.48167611994316,1040,2,0,5.36269087572427,0,0,7.138787537640732,0,0,2,0,3,1,2.1056558032976715,4,0,1,0,0,0,2,183.58894020794867,0,0,0,0,0,0,0,0,0,0,3.7473834983925416,2010,3,7.807582115041345,26,2010,25,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
440,2.590721978337994,3,-0.0,10.932300365229928,2,3,2,4,1,4.145378141870959,8,1920,2000,2,2,0,0,1,0,0,0,0,0,0,0,43.91546674275828,684,3,0,5.087826991226179,512,0,7.228551041264666,0,0,1,0,3,1,2.262532270964686,4,0,1,0,0,0,2,198.41594370446313,0,0,0,46,0,0,0,0,0,800,5.536868912037229,2009,3,7.676814482415638,89,2009,9,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0
178,2.590721978337994,3,0.12526717090386522,11.06586568205338,1,6,2,4,1,3.575683699627382,5,1958,1958,3,3,0,0,2,0,0,0,0,57,0,441,39.56861909550251,1052,4,0,5.43777992338163,668,0,7.721165353165286,1,0,2,0,4,1,2.402305914380073,4,1,0,0,0,0,2,174.4963135204254,0,0,0,0,0,0,0,0,1,0,4.96044842355471,2006,3,7.857860703430965,48,2006,48,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0
571,2.81082143508862,3,-0.0,11.010853877814506,1,8,2,2,4,3.575683699627382,5,1965,1965,5,5,0,0,2,0,0,0,0,231,0,0,64.44508357419917,1728,2,0,5.617596924526926,0,0,7.611390639817718,0,0,2,0,6,2,2.643499200247638,4,0,1,0,0,0,2,212.99080686304876,0,0,0,0,0,0,0,0,1,0,7.176056641871176,2008,3,7.782026512142038,43,2008,43,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
1279,2.6619275300046503,3,-0.0,10.578784192617517,1,15,2,4,6,5.216462532231845,5,2002,2002,10,10,1,1,4,0,0,0,0,804,0,0,30.275415554915025,1128,4,0,5.378588865088672,903,0,7.779751843584786,1,0,2,1,3,1,2.262532270964686,4,1,0,0,0,0,2,213.2919543439963,0,0,0,211,0,0,0,0,1,0,2.4230922351815942,2008,3,7.98196620801391,6,2008,6,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0
425,2.1912987626715945,3,-0.0,10.510924816242039,1,8,2,4,4,4.145378141870959,5,1956,1956,2,2,0,0,2,0,0,0,0,616,0,0,40.47791221618298,1196,3,0,5.411870034921202,0,0,7.228551041264666,1,0,1,0,2,1,2.1056558032976715,4,1,0,0,0,0,1,124.10131564422858,0,0,0,44,0,0,0,0,1,0,3.7473834983925416,2008,3,7.77175509989141,52,2008,52,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
326,2.548339086876195,1,-0.0,9.73985714191966,1,0,4,4,0,3.575683699627382,6,1941,1950,3,3,0,0,2,0,0,0,0,116,0,0,41.29834789683345,720,0,0,5.182304262478741,0,0,6.81509620989758,0,0,1,0,2,1,1.9266282806280208,4,0,1,0,0,0,2,145.20043925220284,0,0,0,0,244,0,0,0,1,0,7.697928426262871,2007,3,7.579908305657196,66,2007,57,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
644,2.6619275300046503,3,-0.0,10.75209767995547,1,12,3,4,6,3.575683699627382,5,1969,1969,1,5,0,0,2,0,0,0,0,493,0,287,0.0,780,4,0,5.165274870137098,840,0,7.544183082850622,0,0,2,1,4,1,2.262532270964686,3,0,1,0,0,0,2,177.95783922672393,0,0,208,0,0,0,0,0,0,0,3.102416055066029,2007,3,7.807582115041345,38,2007,38,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
